id,REFLEC1,REFLEC2,REFLEC3,REFLEC4,REFLEC5,REFLEC6,REFLEC7,PCA1,PCA2,PCA3,NDVI1,NDVI2,NDVI3,NDVI4,ELEV1,PEND1,ILUM1,TOPOIND1,ROUGH1,TRI1,COFS1,TMPMAN1,TMPMAX1,TMPMIN1,TVARDAY1,PRECIPAN1,PRECIPWET1,PRECIPDRY1,PRECIPVAR1,MARTONNE1,LAT2,LON1,DOSEL1,VVR1,VHR1,VHVVR1,VVD1,VHD1,VHVVD1,MNDWI1,NDTI1,Target
id_ymu5k6zs83,249.0,290.0,679.0,529.0,3098.0,2191.0,1053.0,15973.34277,954.6981811523438,891.2372436523438,0.4535389244556427,0.6656231880187988,0.8759440779685974,0.1642324775457382,36.0,4.985445022583008,194.0,2.375,9.0,3.0,22.0,25.835203170776367,34.133182525634766,14.582571029663086,13.068169593811035,1555.049560546875,411.479248,1.9956419467926023,126.34427642822266,43.394527435302734,21.235376358032227,-105.1648331,0.0,0.18461168,0.054204624,0.2934553,0.12926798,0.036839414,0.28476456,-0.52682924,0.35080147,100
id_ahpryk03oc,244.0,240.0,482.0,445.0,2462.0,1806.0,948.0,15395.96875,503.9444580078125,642.0243530273438,0.5231994986534119,0.6717208623886108,0.7599777579307556,0.075094864,1674.0,26.77120780944824,125.0,2.0,39.0,11.875,32.0,18.75255584716797,30.38879967,6.444577217102051,15.846802711486816,1204.7911376953125,298.3341369628906,3.466362476348877,112.94401550292967,41.90267181396485,20.985034942626957,-104.563591,11.0,0.24691108,0.0657902,0.26634514,0.22257896,0.057574578,0.2585542,-0.5786713,0.31154683,69
id_q5svjdtbuc,503.0,333.0,632.0,727.0,2992.0,2447.0,1694.0,16443.72461,950.8407592773438,403.0892028808594,0.3965593576431274,0.5945993661880493,0.7620518207550049,0.1196788400411605,819.0,8.494040489196777,197.0,-0.25,11.0,3.5,22.0,22.13932609558105,33.62287902832031,8.732008934020996,16.445951461791992,1054.8082275390625,276.652832,2.0,117.73467254638672,32.82008743286133,21.08637809753418,-104.8628387,3.0,0.23333423,0.0652092,0.2793472,0.19868223,0.06378747,0.3208912,-0.58947706,0.18184014,24
id_05hgsqc8e9,202.0,210.0,454.0,328.0,2952.0,1920.0,793.0,15502.15918,860.5774536132812,1030.8897705078125,0.3741125166416168,0.713641346,0.8863144516944885,0.1946751177310943,1671.0,6.4691901206970215,179.0,1.0,8.0,2.5,25.0,16.411117553710938,28.667760848999023,3.2581217288970947,16.256990432739258,1304.709228515625,302.4721069335937,5.0,109.9846420288086,49.40348815917969,20.348228454589844,-104.6513214,17.0,0.20825653,0.046639934,0.22384676,0.1480999,0.04654212,0.3140496,-0.61752313,0.41540727,23
id_wsgtgf0eh7,345.0,364.0,620.0,610.0,1830.0,2062.0,1298.0,15570.26855,172.1914520263672,-61.97420883,0.291397213935852,0.4799478650093078,0.7522401809692383,0.1618866026401519,2087.0,9.201250076293944,155.0,-0.375,15.0,3.875,29.0,16.538333892822266,28.393171310424805,4.517249584197998,15.77810764312744,1244.2242431640625,307.7987060546875,4.906243801116943,111.89049530029295,46.88537598,21.130373001098636,-104.5190659,4.0,0.1573672,0.03856298,0.24489531,0.13437335,0.032760587,0.2436214,-0.53765845,0.22738095,23
id_b49hoxuvo5,158.0,200.0,443.0,486.0,2417.0,1931.0,926.0,15376.24023,594.2307739257812,541.5968017578125,0.5636618733406067,0.6646365523338318,0.7760028839111328,0.070375726,1149.0,19.177722930908203,122.0,3.5,28.0,9.125,25.0,21.03672218322754,31.32017517089844,8.781347274780273,15.079625129699709,1189.763672,311.6584473,2.186824321746826,119.1680908203125,38.33531188964844,21.024120330810547,-104.9171753,16.0,0.13962765,0.04029362,0.28837255,0.118150964,0.03328298,0.28146052,-0.6267902,0.35176757,112
id_1z3iyz2gvz,272.0,313.0,591.0,460.0,2860.0,2010.0,1068.0,15767.92188,758.0642700195312,801.079834,0.4894361793994903,0.6942119002342224,0.8821797966957092,0.1533957570791244,969.0,9.468409538269045,203.0,-0.625,14.0,4.0,25.0,20.98829460144043,32.47303771972656,7.739933013916016,16.32830047607422,1196.0836181640625,328.1045227050781,2.000021219,121.94107055664062,38.598106384277344,21.235885620117188,-104.8305969,12.0,0.23076576,0.06416023,0.2779114,0.17997968,0.057437424,0.3189556,-0.5455594,0.30604288,69
id_q39977z1dy,327.0,437.0,706.0,884.0,2731.0,3288.0,1969.0,16845.89258,1239.0008544921875,-282.7338562,0.3216500282287597,0.5170644521713257,0.7927981019020081,0.1863940209150314,1455.0,9.06450653076172,154.0,1.125,12.0,3.625,24.0,18.46249771118164,31.63231086730957,4.151195049285889,17.415102005004883,1028.787353515625,247.47335815429688,4.999986171722412,107.8979263305664,36.14536285400391,20.496810913085938,-104.4315796,4.0,0.09602024,0.03347341,0.34824517,0.0597555,0.015711803,0.26249555,-0.6464697,0.25090355,69
id_j1zfn8osgv,350.0,368.0,598.0,649.0,2266.0,2298.0,1434.0,15905.25098,532.3706055,75.38536834716797,0.374883085489273,0.6029995083808899,0.8679138422012329,0.1991133689880371,862.0,37.50688171386719,114.0,-0.375,56.0,19.5,23.0,22.97563934326172,34.79829025268555,10.494958877563477,15.371784210205078,1025.596191,297.4418334960937,1.8213987350463867,123.14200592041016,31.103147506713867,21.32740974426269,-104.4440231,8.0,0.22012964,0.06275755,0.28496414,0.25514442,0.0995168,0.3898883,-0.5870166,0.23151125,25
id_1yxepwvzrp,240.0,229.0,453.0,491.0,2117.0,1930.0,1044.0,15344.71777,396.2525024414063,292.09698486328125,0.4360291361808777,0.607937217,0.7446575164794922,0.1064462959766388,1497.0,8.294620513916016,179.0,-0.875,11.0,4.125,26.0,17.39297103881836,29.54125022888184,4.162011623382568,16.256153106689453,1298.9151611328125,304.29803466796875,5.0,111.2507324,47.41944504,20.445859909057617,-104.7343597,10.0,0.18599413,0.03764608,0.2022959,0.09368142,0.02593531,0.27655062,-0.61980695,0.29791525,27
id_fitohz3rat,236.0,243.0,463.0,413.0,2612.0,2217.0,1008.0,15626.69043,802.4242553710938,566.6967163085938,0.3498352468013763,0.6240969300270081,0.8144558072090149,0.1947950571775436,1250.0,22.44001579284668,134.0,1.25,26.0,9.125,20.0,19.349699020385746,30.292407989501957,7.087505340576172,15.317588806152344,1314.984375,326.58917236328125,4.014248371124268,116.47280883789062,44.80479431152344,20.61819839477539,-104.9196701,11.0,0.21278478,0.045918234,0.21569523,0.13612343,0.037759364,0.277187,-0.6544776,0.3748837,19
id_sbjoovmr2v,110.0,126.0,361.0,218.0,3521.0,1331.0,513.0,15248.09961,966.4038696289062,1777.455566,0.8125190734863281,0.8787865042686462,0.929668128,0.0427271910011768,51.0,11.148186683654783,207.0,1.125,15.0,4.125,27.0,24.37468147277832,32.16238021850586,14.22963523864746,11.42133617401123,1108.3607177734375,300.7384033203125,2.0,122.54071807861328,23.360008239746094,20.88504981994629,-105.4239426,12.0,0.18731847,0.045560565,0.24309538,0.16836418,0.048184812,0.28602406,-0.573286,0.44360083,80
id_zebo3a56mt,197.0,163.0,344.0,349.0,1863.0,1534.0,782.0,14848.5127,135.48182678222656,402.4469299316406,0.5951173305511475,0.7059893608093262,0.7948952913284302,0.065268397,1995.0,14.957582473754885,159.0,2.125,21.0,7.25,32.0,15.364840507507324,26.939882278442383,2.942376136779785,15.469107627868652,1418.641602,329.0680847167969,5.404267311096191,110.22421264648438,55.93008041381836,20.47711753845215,-104.660202,19.0,0.22752541,0.053246807,0.23392294,0.15035014,0.04152875,0.27602997,-0.6336528,0.32469773,102
id_fwjniagty8,149.0,187.0,429.0,298.0,2832.0,1822.0,765.0,15355.71387,790.4356689453125,988.8130493164062,0.4453822374343872,0.7290781140327454,0.8787124752998352,0.1606874763965606,1159.0,23.55058479309082,214.0,-0.5,42.0,10.625,22.0,19.618806838989254,30.42697525024414,7.355922698974609,15.210872650146484,1326.621094,328.6884155273437,4.489617347717285,116.47624206542967,44.79122924804688,20.50536155700684,-105.0044556,15.0,0.18901864,0.048650883,0.2572506,0.20843218,0.05419967,0.25991035,-0.61883605,0.40858135,22
id_qh0hz2aax8,92.0,140.0,462.0,417.0,3075.0,1911.0,934.0,15574.83594,1000.4039306640624,996.8530273,0.5407507419586182,0.7489134669303894,0.9055920243263244,0.1374077051877975,967.0,11.037423133850098,160.0,2.5,12.0,3.75,32.0,20.967458724975582,30.10030937194824,9.037760734558104,14.37074089050293,1266.530029296875,322.6657409667969,2.0,119.15773010253906,40.89949035644531,21.069992065429688,-105.0434647,14.0,0.23978677,0.07149247,0.2980259,0.22262341,0.060132317,0.2699865,-0.6106194,0.34340948,95
id_4zrq1dzfzv,136.0,125.0,306.0,279.0,1821.0,1321.0,652.0,14619.78906,58.90692901611328,514.0480346679688,0.6179720163345337,0.7242879867553711,0.8063021898269653,0.066085234,1930.0,22.854337692260746,105.0,2.625,23.0,8.0,32.0,15.150032997131348,26.81685256958008,2.4025278091430664,15.714030265808104,1347.6954345703125,310.91705322265625,6.0,108.38143920898438,53.58834457397461,20.61547852,-104.587204,16.0,0.17790252,0.04692453,0.26361722,0.14215544,0.040312212,0.28337905,-0.62384754,0.33907753,28
id_gazpvy1rdf,137.0,140.0,358.0,233.0,2939.0,1514.0,605.0,15141.1123,733.8929443359375,1260.527099609375,0.7211259007453918,0.8364920616149902,0.9086205959320068,0.065882154,691.0,25.27992820739746,99.0,-1.375,34.0,10.875,22.0,21.767784118652344,31.51368522644043,9.623167037963867,14.832390785217283,1145.6993408203125,291.43927001953125,2.0,117.9185562133789,36.06531906,21.03751373291016,-104.9650192,21.0,0.21185,0.06242324,0.2945187,0.18946128,0.05743804,0.30300513,-0.61752135,0.4289759,29
id_i1cpbf8exh,184.0,207.0,479.0,291.0,2967.0,1752.0,730.0,15403.5752,789.2015380859375,1141.6966552734375,0.5109174251556396,0.7698577642440796,0.8902672529220581,0.1311145722866058,345.0,14.115568161010742,154.0,3.125,15.0,4.375,25.0,23.92869758605957,32.44670104980469,12.655415534973145,13.353342056274414,1308.7198486328125,317.7323913574219,2.0,121.0019989013672,38.57272338867188,20.769702911376957,-105.0685196,7.0,0.23283719,0.050127942,0.2151994,0.17114635,0.055303585,0.32294753,-0.5705961,0.41176468,5
id_o8fhwu1b7x,313.0,409.0,730.0,717.0,3051.0,2521.0,1438.0,16390.41602,1014.599365234375,530.1347045898438,0.4000009298324585,0.5927688479423523,0.7700194716453552,0.1324287950992584,761.0,9.896521568,206.0,-0.375,13.0,3.625,25.0,21.29747772216797,30.94400978088379,9.429072380065918,14.555541038513184,1363.4671630859375,340.2635192871094,3.026551485061645,118.5025863647461,43.564971923828125,20.709644317626957,-105.0069809,8.0,0.2584974,0.054621812,0.21122338,0.13303342,0.043920457,0.32989806,-0.5509074,0.2735539,22
id_awqlrv6hw5,167.0,172.0,418.0,260.0,3706.0,1669.0,680.0,15598.0166,1183.181396484375,1707.103027,0.7975675463676453,0.8641226887702942,0.9115641117095948,0.040628601,749.0,17.30642318725586,216.0,1.25,19.0,5.125,23.0,22.0175895690918,31.694032669067383,10.051527976989746,14.609286308288574,1157.5252685546875,294.4331970214844,2.0168886184692383,117.80670166015624,36.154258728027344,20.99108123779297,-104.9521103,26.0,0.24428484,0.06310911,0.2582366,0.21370296,0.062594205,0.29276586,-0.59942496,0.4210302,20
id_rzjrjb4j17,209.0,207.0,421.0,284.0,2296.0,1627.0,733.0,15066.95996,374.5232543945313,721.9377441,0.5584984421730042,0.7370173335075378,0.9028443098068236,0.1293632537126541,964.0,11.649765014648438,149.0,7.375,22.0,8.625,25.0,22.09796714782715,32.33460235595703,9.941297531,14.97683334350586,1086.5650634765625,282.5473633,2.0036020278930664,117.72177124023438,33.85197448730469,20.96257209777832,-104.8607788,18.0,0.25986862,0.06876927,0.26452914,0.29184803,0.07752488,0.26554343,-0.5888672,0.37881353,69
id_4qu2rdw1z8,206.0,261.0,560.0,406.0,2990.0,2124.0,996.0,15766.05957,941.3515014648438,875.0655517578125,0.4153409004211426,0.6888271570205688,0.9034572839736938,0.198586419224739,233.0,19.10039329528809,228.0,1.125,26.0,8.375,21.0,24.959203720092773,33.89301300048828,13.576303482055664,13.594013214111328,1398.435547,349.57257080078125,2.0,121.99227905273438,40.00152587890625,20.948177337646484,-105.0360718,10.0,0.2506942,0.06420193,0.2559945,0.23137097,0.061204296,0.26441455,-0.58271235,0.36153844,39
id_wq7p4m4u8p,239.0,248.0,484.0,393.0,2470.0,2018.0,962.0,15473.50293,619.4648438,572.4716186523438,0.4302459359169006,0.6590955853462219,0.8122915029525757,0.1484144926071167,1632.0,18.44621086120605,195.0,1.5,25.0,8.0,26.0,17.369043350219727,29.651630401611328,4.106479644775391,16.36522674560547,1427.1024169921875,337.7713928222656,4.702910900115967,113.72168731689452,52.14447784423828,20.49603271484375,-104.811615,10.0,0.20225208,0.055415563,0.27385715,0.1446594,0.048087463,0.33218887,-0.61310947,0.3543624,98
id_4dokrb2nkb,180.0,153.0,319.0,245.0,1832.0,1315.0,568.0,14607.02344,22.527912139892575,588.2479858398438,0.4272075593471527,0.7146181464195251,0.8795461654663086,0.1675266772508621,1663.0,24.615760803222656,157.0,-2.75,32.0,11.75,27.0,16.501766204833984,28.146785736083984,3.703468561172485,15.86480427,1411.2562255859375,329.269043,5.009521007537842,111.11846923828124,53.25241088867188,20.705381393432617,-104.7575531,12.0,0.17318927,0.046135202,0.2662323,0.204055,0.05134554,0.25150272,-0.6095471,0.39670736,98
id_lmkhhuszer,298.0,301.0,609.0,507.0,2593.0,2032.0,1067.0,15696.99316,605.0401000976562,602.6723022460938,0.3896350562572479,0.6272813677787781,0.8538784980773926,0.171426922,761.0,2.9324018955230717,181.0,-1.375,9.0,2.0,19.0,23.52966309,35.744197845458984,9.853320121765137,17.128419876098633,895.4383544921875,236.17547607421875,2.0,114.0533676147461,26.706092834472656,21.084203720092773,-104.682373,9.0,0.20724612,0.061297856,0.29563057,0.18194215,0.05731145,0.31482515,-0.538811,0.31139076,22
id_5tj44dq94v,130.0,159.0,378.0,349.0,2258.0,1591.0,737.0,15001.68555,391.7324523925781,667.8154907226562,0.6505141854286194,0.7334296107292175,0.81259793,0.052184939,995.0,36.09659957885742,113.0,5.25,43.0,15.25,23.0,21.29310417175293,30.88003158569336,9.357538223266602,14.56687068939209,1343.2325439453125,337.83843994140625,2.987450361251831,118.56855010986328,42.92441177368164,20.752975463867188,-104.9992676,17.0,0.19010614,0.051956717,0.27316004,0.158041,0.045611847,0.28842518,-0.61604875,0.36683849,11
id_mm21zf2r2a,384.0,603.0,917.0,1090.0,2604.0,2437.0,1815.0,16620.67773,557.9149780273438,31.341339111328125,0.2836343050003052,0.52994889,0.8716034889221191,0.2506652474403381,986.0,4.985445022583008,165.0,0.5,7.0,1.875,24.0,21.17504501342773,33.11975860595703,7.412322998046875,16.684072494506836,1283.559814453125,353.1626892089844,1.0017120838165283,126.03312683105467,41.17276382446289,21.41800880432129,-104.8867874,0.0,0.16780071,0.03967699,0.23631223,0.09104511,0.018090593,0.19848122,-0.4531902,0.1462841,97
id_cz428vrusm,206.0,201.0,452.0,270.0,3301.0,1617.0,629.0,15433.0752,894.0529785,1483.0499267578125,0.7822637557983398,0.8400372862815857,0.9025987386703492,0.056906808,10.0,2.074426651000977,184.0,1.0,2.0,0.875,23.0,25.302248001098636,33.08771133422852,14.994762420654297,11.652668952941896,1403.527587890625,367.6312561035156,2.0,124.8177490234375,39.75746154785156,21.089784622192383,-105.2257996,0.0,0.20991363,0.050075363,0.23843864,0.19752643,0.051257398,0.2593651,-0.56307393,0.43989313,11
id_5v3y7hpcl7,121.0,158.0,424.0,328.0,2984.0,1531.0,689.0,15258.5752,742.8269043,1226.052490234375,0.7633044719696045,0.7931298017501831,0.8639969825744629,0.1013960540294647,2398.0,26.030183792114254,234.0,-4.5,35.0,11.5,44.0,14.585408210754396,23.93968963623047,3.854553699493408,13.409482,1728.136719,409.7477111816406,3.2267909049987797,114.77135467529295,70.29226684570312,20.34861946105957,-104.9848175,20.0,0.18288542,0.048451144,0.26478145,0.1821915,0.04270009,0.2342407,-0.5662404,0.37927926,22
id_6xno1jur6u,410.0,491.0,875.0,1074.0,2873.0,2969.0,1853.0,16908.91992,1009.6818237304688,-8.440377235,0.2658925056457519,0.479775458574295,0.8919553160667419,0.2180329710245132,588.0,14.638398170471191,172.0,0.75,18.0,6.75,19.0,25.04307746887207,37.44764328,11.87287712097168,16.180572509765625,1024.485352,281.7309265136719,1.01250958442688,120.5216293334961,29.235361099243164,21.440000534057617,-104.570549,0.0,0.19809034,0.05191429,0.26194155,0.10891425,0.020710904,0.18998346,-0.544745,0.23143923,97
id_tvem2s1pnc,349.0,375.0,740.0,659.0,3020.0,2726.0,1458.0,16451.86914,1104.166748046875,437.22662353515625,0.2931380867958069,0.5360056757926941,0.8523855805397034,0.2075460702180862,335.0,8.494040489196777,195.0,1.125,10.0,3.0,20.0,24.27440834,33.76692199707031,12.696747779846191,14.052308082580566,1228.379883,303.1731262207031,2.0,119.3927764892578,35.83944320678711,20.93065643310547,-104.879509,0.0,0.12241122,0.030237773,0.24681635,0.030268913,0.007298594,0.24033108,-0.57299477,0.30305928,39
id_tapatoqnd8,420.0,497.0,786.0,892.0,2327.0,3124.0,2119.0,16759.85156,874.9774780273438,-550.1005859,0.2727279663085937,0.4328310191631317,0.702545166,0.1560042649507522,1355.0,3.3425774574279785,186.0,-2.625,6.0,2.875,27.0,19.89574623,32.21019363,6.431515693664551,16.71248435974121,1124.1719970703125,301.2249755859375,2.382261276245117,118.25748443603516,37.60311126708984,21.25361633300781,-104.5379333,0.0,0.15163884,0.040186226,0.2648381,0.07317452,0.010831868,0.14782585,-0.597954,0.19168414,80
id_gecjmb5e0c,142.0,233.0,493.0,561.0,2566.0,2092.0,1127.0,15631.90527,745.2376098632812,470.3788757324219,0.5619622468948364,0.6429021954536438,0.715732992,0.050727822,2226.0,41.86715316772461,131.0,-4.0,63.0,21.125,33.0,14.14287567138672,23.667667388916016,3.247187614440918,13.521533966064451,1741.808837890625,417.9497985839844,3.254814863204956,116.85347747802734,72.14585114,20.382831573486328,-105.0302963,14.0,0.17618953,0.04885864,0.27714998,0.1899189,0.046446163,0.24442917,-0.61856866,0.29978254,20
id_17reiroepo,276.0,277.0,501.0,396.0,2486.0,1982.0,1119.0,15556.89063,598.3345336914062,527.5023193359375,0.4292118847370147,0.6659095883369446,0.8655780553817749,0.1726225614547729,1405.0,17.372236251831055,192.0,-0.125,17.0,6.0,23.0,17.479537963867188,28.103179931640625,5.347501277923584,14.792210578918455,1406.099365234375,338.8779297,3.800115346908569,115.23853302001952,51.17082214355469,20.32675552368164,-104.8851089,9.0,0.1497351,0.03832444,0.25577748,0.13490456,0.03832876,0.28390715,-0.5964559,0.2782973,41
id_quxke5g2or,368.0,414.0,573.0,650.0,1241.0,1376.0,1030.0,14972.21582,-533.5878296,-77.87129974,0.1860608905553817,0.3099077343940735,0.4986830651760101,0.1137531995773315,861.0,0.9280362129211426,180.0,-1.5,3.0,1.5,19.0,22.95745849609375,35.65114974975586,8.925778389,17.294986724853516,953.1802978515624,269.92608642578125,2.0,120.03668975830078,28.921863555908203,21.09560775756836,-104.5825195,0.0,0.18058379,0.030600665,0.16936032,0.16613981,0.03544048,0.21318887,-0.41200614,0.14380714,95
id_mi5sggpzck,536.0,765.0,1115.0,1558.0,2873.0,3933.0,2788.0,18070.84961,1278.1480712890625,-872.1976929,0.1875753998756408,0.357886791229248,0.6633194088935852,0.1723320335149765,859.0,11.330144882202148,210.0,-0.875,14.0,4.5,21.0,22.722047805786133,34.916683197021484,9.335185050964355,16.543909072875977,1005.9736938476562,270.2735900878906,3.0,117.70915222167967,30.743040084838867,20.89568519592285,-104.677742,0.0,0.16162175,0.04943356,0.30567044,0.080960706,0.016851118,0.20788269,-0.5582409,0.17036155,69
id_8dut8pvs06,113.0,196.0,506.0,527.0,2715.0,2040.0,1052.0,15610.91113,821.0695190429688,629.2775879,0.4574222862720489,0.6725789904594421,0.8864362835884094,0.1517391949892044,179.0,4.630479335784912,167.0,-0.375,6.0,1.875,25.0,25.10037612915039,33.40034866333008,13.922637939453123,13.126132011413574,1534.679688,409.0347595214844,1.0,127.58998107910156,43.72247695922852,21.33111953735352,-105.1124573,8.0,0.14237933,0.0379666,0.26647094,0.09584957,0.01883772,0.19632937,-0.60251373,0.31953427,23
id_5plnjttbc1,123.0,131.0,343.0,208.0,2553.0,1389.0,551.0,14890.01758,477.8324890136719,1066.2618408203125,0.5176432728767395,0.7942609786987305,0.9151426553726196,0.1443461924791336,498.0,24.520557403564453,146.0,-2.625,32.0,10.75,23.0,23.511207580566406,32.36820602416992,12.048726081848145,13.77785301208496,1327.0882568359375,320.74566650390625,2.0,120.99430084228516,39.601844787597656,20.686159133911133,-105.0622787,12.0,0.15708764,0.04055632,0.25801215,0.22082704,0.05904156,0.2672446,-0.60392606,0.43195873,26
id_30lxmgl09n,318.0,366.0,594.0,800.0,2257.0,2672.0,1685.0,16193.00586,728.9076538085938,-238.3225708,0.3025474548339844,0.5533114075660706,0.8850804567337036,0.2261668294668197,815.0,25.47397994995117,235.0,-3.25,37.0,11.0,21.0,22.630523681640625,34.73243332,9.568137168884276,16.09870147705078,1013.2725219726562,276.8260498046875,3.172227382659912,118.30620574951172,31.05325698852539,20.80779266357422,-104.5613708,8.0,0.21076337,0.06544837,0.31038284,0.17902713,0.057975978,0.3236583,-0.6362523,0.22653201,25
id_zbl0fcv9em,324.0,326.0,555.0,506.0,2293.0,1808.0,1059.0,15479.22656,328.1546630859375,486.45159912109375,0.3751257658004761,0.6187824010848999,0.8402324914932251,0.1704608500003814,1070.0,5.627353191375732,196.0,-0.625,7.0,2.0,20.0,21.754106521606445,34.67338180541992,8.068002700805664,16.971534729003906,1065.9447021484375,308.0008850097656,2.0,123.43700408935548,33.569175720214844,21.15463638305664,-104.5856857,7.0,0.2678011,0.061255652,0.22865026,0.16989811,0.044570528,0.2621825,-0.5302581,0.26124868,79
id_m9bs7pgrj1,335.0,435.0,728.0,879.0,2000.0,1868.0,1607.0,15840.14063,110.63574981689452,-72.29402161,0.1602721661329269,0.3678196370601654,0.5780124664306641,0.1395629197359085,869.0,5.627353191375732,196.0,-1.5,9.0,2.875,19.0,22.85723876953125,35.44215774536133,8.915816307067871,17.217729568481445,955.7003173828124,271.6352539,2.0,120.42161560058594,29.08668327331543,21.08704948425293,-104.5780106,6.0,0.20886351,0.028257577,0.13522732,0.07431153,0.014244294,0.19142589,-0.43913713,0.07510791,39
id_9y7sgu0rs5,453.0,694.0,1078.0,1487.0,3117.0,3546.0,2403.0,17769.02344,1261.2210693359375,-373.0973206,0.2388644516468048,0.4203228652477264,0.7986750602722168,0.195702239871025,1352.0,22.09412002563477,163.0,-4.625,37.0,9.625,26.0,20.12185287475586,32.377418518066406,6.931056976318359,16.505266189575195,1079.157470703125,288.1139221191406,2.8671023845672607,117.21910858154295,35.82944107055664,21.00905418395996,-104.4802704,0.0,0.15041327,0.04732712,0.31443816,0.092556804,0.021566343,0.23275508,-0.533737,0.19213313,79
id_3mqgqfr0og,200.0,290.0,727.0,552.0,3365.0,2274.0,1215.0,16186.7373,1164.548095703125,950.7237548828124,0.2514786720275879,0.5669957399368286,0.8564475774765015,0.2327845841646194,79.0,2.9324018955230717,184.0,-2.125,5.0,1.5,21.0,25.392343521118164,33.77540969848633,14.446051597595217,12.901330947875977,1485.682861328125,370.2180176,2.0,121.7593994140625,41.97752380371094,20.93120002746582,-105.0487289,0.0,0.17175141,0.049519364,0.28815222,0.045616902,0.009788208,0.21410479,-0.5154948,0.30352536,4
id_kjk67p1ysf,376.0,498.0,800.0,992.0,2824.0,3120.0,1905.0,16903.55273,1109.392333984375,-119.8101273,0.335279107093811,0.5114494562149048,0.782073975,0.1593676209449768,843.0,23.637306213378903,238.0,1.25,32.0,10.75,30.0,22.467998504638672,31.953893661499023,10.129807472229004,14.989604949951172,1465.035888671875,365.0548706054688,2.9977829456329346,120.49794006347656,45.123626708984375,20.165895462036133,-105.2092514,9.0,0.19406505,0.05025604,0.25883153,0.14382993,0.031599987,0.21955119,-0.5918367,0.24179104,4
id_sdb8uoxzkd,194.0,218.0,472.0,356.0,3139.0,1944.0,884.0,15639.88379,975.1801147460938,1099.8592529296875,0.6816986799240112,0.7872275710105896,0.874507725,0.066347301,811.0,26.519872665405277,227.0,1.875,48.0,12.875,27.0,21.61188316345215,31.07364654541016,9.511681557,14.821043968200684,1482.4925537109375,357.86529541015625,3.149308681488037,119.52999114990234,46.89659881591797,20.254070281982425,-105.1632004,15.0,0.2225971,0.0510568,0.22926566,0.17405789,0.04853954,0.27870998,-0.6092715,0.37482318,23
id_dpmt0xbns2,298.0,378.0,660.0,706.0,2330.0,2322.0,1461.0,15980.15137,574.5518188476562,80.26565551757812,0.3064324855804443,0.5280260443687439,0.7903721332550049,0.1887124925851822,1126.0,5.849521160125732,163.0,-2.375,9.0,3.75,23.0,21.155141830444336,33.82161331176758,7.753574848175049,16.77185631,1035.1961669921875,278.03228759765625,3.2355668544769287,116.5861587524414,33.22808074951172,20.78567695617676,-104.4776001,6.0,0.22528186,0.057312697,0.2542915,0.19628799,0.053185396,0.27081797,-0.557344,0.22759713,11
id_l34kfcs06c,114.0,132.0,353.0,230.0,2879.0,1389.0,558.0,15033.83691,650.9502563476562,1284.0982666015625,0.7414822578430176,0.8371251821517944,0.8886077404022217,0.0474731586873531,870.0,12.902923583984377,149.0,0.5,17.0,5.75,29.0,21.36248779296875,30.923585891723636,9.491859436035156,14.478341102600098,1367.0592041015625,340.9833374023437,2.9829418659210205,118.85904693603516,43.58921432495117,20.706850051879883,-105.0257187,27.0,0.20991382,0.05266625,0.25077516,0.18004464,0.046130385,0.25607416,-0.5947187,0.42681044,11
id_579gkx2wpt,205.0,228.0,462.0,359.0,2626.0,1773.0,804.0,15336.25195,600.2093505859375,850.0347290039062,0.521966815,0.7307606935501099,0.919104278,0.1541417837142944,642.0,28.569488525390625,123.0,5.875,50.0,14.875,20.0,23.57025146484375,33.31192398071289,11.69052505493164,14.47883129119873,1120.225341796875,279.4246826171875,2.0,117.45539093017578,33.369510650634766,20.951343536376957,-104.8843002,10.0,0.19986808,0.055065654,0.2753722,0.24634151,0.07364099,0.2988173,-0.5865772,0.3760186,22
id_hpfevohty8,223.0,219.0,446.0,316.0,2421.0,1815.0,794.0,15247.83398,516.364502,707.0543823242188,0.4597954750061035,0.6998991966247559,0.8714497089385986,0.1596720069646835,1464.0,12.965107917785645,202.0,-0.875,23.0,7.125,29.0,17.275306701660156,28.376483917236328,4.891862392425537,15.203210830688477,1323.350586,313.3179931640625,4.537864208221436,112.17565155029295,48.530494689941406,20.290180206298828,-104.7741776,16.0,0.19931442,0.041641913,0.20882098,0.14769046,0.043116417,0.29174018,-0.60548425,0.39133766,20
id_t5pdqutval,84.0,99.0,338.0,200.0,2860.0,1265.0,521.0,14922.50781,612.5364379882812,1330.6622314453125,0.8097602725028992,0.867517889,0.9199084043502808,0.050580196,146.0,33.33671951293945,57.0,-0.125,42.0,14.875,27.0,25.64397621154785,34.04771041870117,14.05896282196045,13.756511688232422,1561.9244384765625,410.3900451660156,2.0,126.72956848144533,43.82006836,21.21245765686035,-105.1242218,24.0,0.18231776,0.041220147,0.22596563,0.17302048,0.044378627,0.25634533,-0.57829064,0.41657332,11
